Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,AU,C,MP,config_file,draw_plots_flag,external_set,feature_selection,learning_rate,max_depth,max_iter,max_leaf_nodes,method,metric.goal,metric.name,model_name,name,num_configs,num_features,num_fold,num_folds,oversampling,parameters.C.distribution,parameters.C.max,parameters.C.min,parameters.config_file.distribution,parameters.config_files,parameters.external_set.distribution,parameters.external_sets,parameters.learning_rate.distribution,parameters.learning_rate.max,parameters.learning_rate.min,parameters.max_depth.distribution,parameters.max_depth.max,parameters.max_depth.min,parameters.max_iter.distribution,parameters.max_iter.max,parameters.max_iter.min,parameters.max_leaf_nodes.distribution,parameters.max_leaf_nodes.max,parameters.max_leaf_nodes.min,parameters.model_name.distribution,parameters.model_names,parameters.name.distribution,parameters.names,parameters.num_configs.distribution,parameters.num_configs.max,parameters.num_configs.min,parameters.num_features.distribution,parameters.num_features.max,parameters.num_features.min,parameters.num_folds.distribution,parameters.num_foldss,parameters.penalty.distribution,parameters.penaltys,parameters.random_state.distribution,parameters.random_state.max,parameters.random_state.min,parameters.solver.distribution,parameters.solvers,parameters.sorting_metric.distribution,parameters.sorting_metrics,parameters.tol.distribution,parameters.tol.max,parameters.tol.min,penalty,program,random_state,scaler,solver,sorting_metric,store_predictions,tol,Accuracy,F1 Score (Non PD),F1 Score (PD),Model Name,NPV,Precision/PPV,ROC AUC,Recall/Sensitivity,Specificity
effortless-sweep-2390,,finished,-,,,2024-12-07T01:34:18.000Z,89,rdkgmyly,,,,,,superPARK,,0.3565533154835562,35,,42,,,,HistGradientBoosting,,,24,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7086,,,pvalue,,,75.92,80.11,69.49,HistGradientBoosting,81.72,67.45,80.64,71.67,78.55
vivid-sweep-1842,,finished,-,,,2024-12-07T00:54:04.000Z,50,rdkgmyly,,,,,,superPARK,,0.0442865564802939,17,,8,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6676,,,pvalue,,,75.92,79.84,70.1,HistGradientBoosting,82.6,66.79,78.44,73.75,77.26
apricot-sweep-11424,,finished,-,,,2024-12-07T11:44:55.000Z,48,rdkgmyly,,,,,,superPARK,,0.0274872809974473,66,,25,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343,,,pvalue,,,75.92,80.36,68.87,HistGradientBoosting,80.89,68.16,79.15,69.58,79.84
earnest-sweep-2504,,finished,-,,,2024-12-07T01:42:41.000Z,77,rdkgmyly,,,,,,superPARK,,0.4098328774107148,28,,38,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,,,pvalue,,,75.92,80.05,69.62,HistGradientBoosting,81.89,67.32,79.1,72.08,78.29
jolly-sweep-12071,,finished,-,,,2024-12-07T12:27:20.000Z,40,rdkgmyly,,,,,,superPARK,,0.0794177022342411,39,,5,,,,HistGradientBoosting,,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667,,,pvalue,,,75.92,79.68,70.45,HistGradientBoosting,83.15,66.42,80.22,75.0,76.49
wise-sweep-6505,,finished,-,,,2024-12-07T06:17:22.000Z,52,rdkgmyly,,,,,,superPARK,,0.1206888244536142,59,,14,,,,HistGradientBoosting,,,24,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7120,,,pvalue,,,75.92,80.36,68.87,HistGradientBoosting,80.89,68.16,78.97,69.58,79.84
effortless-sweep-830,,finished,-,,,2024-12-06T23:39:06.000Z,65,rdkgmyly,,,,,,superPARK,,0.3627444346478788,18,,33,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,,,pvalue,,,75.92,79.79,70.22,HistGradientBoosting,82.78,66.67,79.51,74.17,77.0
hardy-sweep-12530,,finished,-,,,2024-12-07T12:57:43.000Z,33,rdkgmyly,,,,,,superPARK,,0.1422869078393225,12,,5,,,,HistGradientBoosting,,,22,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6425,,,pvalue,,,75.92,80.0,69.74,HistGradientBoosting,82.07,67.18,78.46,72.5,78.04
olive-sweep-7260,,finished,-,,,2024-12-07T07:08:20.000Z,74,rdkgmyly,,,,,,superPARK,,0.1765856369433575,43,,24,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7199,,,coeff,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,79.4,71.25,78.81
glorious-sweep-12214,,finished,-,,,2024-12-07T12:37:00.000Z,73,rdkgmyly,,,,,,superPARK,,0.2664168670653964,43,,23,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,pvalue,,,75.92,80.0,69.74,HistGradientBoosting,82.07,67.18,80.39,72.5,78.04
scarlet-sweep-12981,,finished,-,,,2024-12-07T13:27:10.000Z,67,rdkgmyly,,,,,,superPARK,,0.0328711013222886,88,,18,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878,,,pvalue,,,75.92,79.89,69.98,HistGradientBoosting,82.42,66.92,79.84,73.33,77.52
scarlet-sweep-11584,,finished,-,,,2024-12-07T11:55:31.000Z,105,rdkgmyly,,,,,,superPARK,,0.0232495144785781,80,,36,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,,,pvalue,,,75.92,79.84,70.1,HistGradientBoosting,82.6,66.79,79.32,73.75,77.26
logical-sweep-2113,,finished,-,,,2024-12-07T01:13:42.000Z,41,rdkgmyly,,,,,,superPARK,,0.0258045080042022,79,,9,,,,HistGradientBoosting,,,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,,,pvalue,,,75.92,80.76,67.8,HistGradientBoosting,79.65,69.43,80.43,66.25,81.91
wild-sweep-4894,,finished,-,,,2024-12-07T04:32:31.000Z,47,rdkgmyly,,,,,,superPARK,,0.1094695208822095,59,,9,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8106,,,pvalue,,,75.92,80.21,69.25,HistGradientBoosting,81.38,67.73,78.35,70.83,79.07
resilient-sweep-5486,,finished,-,,,2024-12-07T05:10:57.000Z,51,rdkgmyly,,,,,,superPARK,,0.6156925893531715,80,,49,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5904,,,coeff,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,80.07,72.92,77.78
magic-sweep-8900,,finished,-,,,2024-12-07T08:55:49.000Z,32,rdkgmyly,,,,,,superPARK,,0.0412342440468746,30,,7,,,,HistGradientBoosting,,,24,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4084,,,coeff,,,75.92,79.73,70.33,HistGradientBoosting,82.96,66.54,78.75,74.58,76.74
fresh-sweep-5209,,finished,-,,,2024-12-07T04:53:08.000Z,45,rdkgmyly,,,,,,superPARK,,0.0719623162272734,66,,9,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713,,,pvalue,,,75.92,79.89,69.98,HistGradientBoosting,82.42,66.92,78.59,73.33,77.52
jolly-sweep-5555,,finished,-,,,2024-12-07T05:15:13.000Z,70,rdkgmyly,,,,,,superPARK,,0.0608227880334322,40,,12,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,,,pvalue,,,75.92,79.89,69.98,HistGradientBoosting,82.42,66.92,80.77,73.33,77.52
ancient-sweep-4329,,finished,-,,,2024-12-07T03:55:54.000Z,34,rdkgmyly,,,,,,superPARK,,0.0700417319330837,45,,15,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032,,,coeff,,,75.92,79.73,70.33,HistGradientBoosting,82.96,66.54,76.87,74.58,76.74
stoic-sweep-4089,,finished,-,,,2024-12-07T03:40:30.000Z,105,rdkgmyly,,,,,,superPARK,,0.1410030506143148,26,,37,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274,,,pvalue,,,75.92,80.26,69.12,HistGradientBoosting,81.22,67.87,79.58,70.42,79.33
autumn-sweep-1076,,finished,-,,,2024-12-06T23:57:52.000Z,122,rdkgmyly,,,,,,superPARK,,0.0364778840294226,80,,32,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6244,,,pvalue,,,75.92,79.68,70.45,HistGradientBoosting,83.15,66.42,77.55,75.0,76.49
frosty-sweep-7128,,finished,-,,,2024-12-07T06:59:35.000Z,102,rdkgmyly,,,,,,superPARK,,0.1471091535449291,26,,36,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903,,,pvalue,,,75.92,80.36,68.87,HistGradientBoosting,80.89,68.16,79.95,69.58,79.84
fine-sweep-7313,,finished,-,,,2024-12-07T07:11:52.000Z,58,rdkgmyly,,,,,,superPARK,,0.0662406272983649,44,,16,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,,,pvalue,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,80.41,71.25,78.81
neat-sweep-415,,finished,-,,,2024-12-06T21:41:13.000Z,157,rdkgmyly,,,,,,superPARK,,0.2024430698734298,17,,21,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2988,,,pvalue,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,79.83,72.92,77.78
snowy-sweep-10708,,finished,-,,,2024-12-07T10:56:46.000Z,123,rdkgmyly,,,,,,superPARK,,0.1582729323829441,68,,50,,,,HistGradientBoosting,,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,,,pvalue,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,79.23,71.25,78.81
colorful-sweep-6905,,finished,-,,,2024-12-07T06:44:24.000Z,71,rdkgmyly,,,,,,superPARK,,0.0709927417254765,45,,16,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4209,,,pvalue,,,75.92,80.26,69.12,HistGradientBoosting,81.22,67.87,79.08,70.42,79.33
robust-sweep-11184,,finished,-,,,2024-12-07T11:28:35.000Z,30,rdkgmyly,,,,,,superPARK,,0.0967283418012011,30,,5,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6598,,,pvalue,,,75.92,80.05,69.62,HistGradientBoosting,81.89,67.32,78.98,72.08,78.29
celestial-sweep-13291,,finished,-,,,2024-12-07T13:48:47.000Z,101,rdkgmyly,,,,,,superPARK,,0.1946185922420417,47,,37,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734,,,pvalue,,,75.92,80.05,69.62,HistGradientBoosting,81.89,67.32,78.2,72.08,78.29
wandering-sweep-1606,,finished,-,,,2024-12-07T00:37:31.000Z,45,rdkgmyly,,,,,,superPARK,,0.0254013002328226,68,,7,,,,HistGradientBoosting,,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7714,,,pvalue,,,75.92,79.06,71.67,HistGradientBoosting,85.33,65.19,80.59,79.58,73.64
robust-sweep-3890,,finished,-,,,2024-12-07T03:25:14.000Z,103,rdkgmyly,,,,,,superPARK,,0.1886867938041663,52,,34,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4293,,,pvalue,,,75.92,80.05,69.62,HistGradientBoosting,81.89,67.32,79.11,72.08,78.29
graceful-sweep-106,,finished,-,,,2024-12-06T21:14:07.000Z,82,rdkgmyly,,,,,,superPARK,,0.0686074250322922,20,,10,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866,,,pvalue,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,79.41,71.25,78.81
northern-sweep-1580,,finished,-,,,2024-12-07T00:35:41.000Z,49,rdkgmyly,,,,,,superPARK,,0.2834176484964182,29,,11,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902,,,pvalue,,,75.92,80.52,68.48,HistGradientBoosting,80.41,68.62,79.24,68.33,80.62
brisk-sweep-2313,,finished,-,,,2024-12-07T01:28:52.000Z,93,rdkgmyly,,,,,,superPARK,,0.0743104668226199,63,,39,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,,,pvalue,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,79.39,72.92,77.78
autumn-sweep-6085,,finished,-,,,2024-12-07T05:50:07.000Z,36,rdkgmyly,,,,,,superPARK,,0.055594044691627,59,,6,,,,HistGradientBoosting,,,24,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5521,,,pvalue,,,75.92,79.79,70.22,HistGradientBoosting,82.78,66.67,79.2,74.17,77.0
vital-sweep-14137,,finished,-,,,2024-12-07T14:45:45.000Z,66,rdkgmyly,,,,,,superPARK,,0.5200716813034151,47,,47,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273,,,coeff,,,75.92,80.31,68.99,HistGradientBoosting,81.05,68.02,78.77,70.0,79.59
feasible-sweep-4444,,finished,-,,,2024-12-07T04:03:07.000Z,56,rdkgmyly,,,,,,superPARK,,0.2476329225142665,84,,8,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126,,,pvalue,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,78.27,72.92,77.78
divine-sweep-2928,,finished,-,,,2024-12-07T02:13:53.000Z,96,rdkgmyly,,,,,,superPARK,,0.0557755741739633,91,,29,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324,,,pvalue,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,79.19,71.25,78.81
celestial-sweep-2020,,finished,-,,,2024-12-07T01:07:09.000Z,60,rdkgmyly,,,,,,superPARK,,0.996437644233012,68,,45,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,,,coeff,,,75.92,80.05,69.62,HistGradientBoosting,81.89,67.32,79.37,72.08,78.29
deft-sweep-5281,,finished,-,,,2024-12-07T04:57:25.000Z,87,rdkgmyly,,,,,,superPARK,,0.0765163112904541,47,,34,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,coeff,,,75.92,80.57,68.34,HistGradientBoosting,80.26,68.78,79.77,67.92,80.88
twilight-sweep-10179,,finished,-,,,2024-12-07T10:21:47.000Z,55,rdkgmyly,,,,,,superPARK,,0.1194326720805565,92,,23,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4560,,,coeff,,,75.92,79.84,70.1,HistGradientBoosting,82.6,66.79,80.58,73.75,77.26
pious-sweep-6671,,finished,-,,,2024-12-07T06:28:25.000Z,95,rdkgmyly,,,,,,superPARK,,0.2543788624067177,34,,26,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,,,pvalue,,,75.92,80.36,68.87,HistGradientBoosting,80.89,68.16,78.57,69.58,79.84
breezy-sweep-4379,,finished,-,,,2024-12-07T03:59:01.000Z,116,rdkgmyly,,,,,,superPARK,,0.1931287095337249,93,,45,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7976,,,pvalue,,,75.92,80.52,68.48,HistGradientBoosting,80.41,68.62,80.78,68.33,80.62
absurd-sweep-6110,,finished,-,,,2024-12-07T05:51:29.000Z,44,rdkgmyly,,,,,,superPARK,,0.5143226052738715,74,,29,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488,,,pvalue,,,75.92,79.62,70.57,HistGradientBoosting,83.33,66.3,78.69,75.42,76.23
splendid-sweep-14172,,finished,-,,,2024-12-07T14:47:50.000Z,65,rdkgmyly,,,,,,superPARK,,0.0103094340101773,71,,18,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674,,,pvalue,,,75.92,79.34,71.13,HistGradientBoosting,84.3,65.72,78.96,77.5,74.94
young-sweep-14143,,finished,-,,,2024-12-07T14:45:56.000Z,64,rdkgmyly,,,,,,superPARK,,0.0710866496185296,23,,19,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,,,coeff,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,77.33,72.92,77.78
hearty-sweep-6203,,finished,-,,,2024-12-07T05:57:44.000Z,67,rdkgmyly,,,,,,superPARK,,0.0654805523482601,83,,19,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,,,pvalue,,,75.92,80.26,69.12,HistGradientBoosting,81.22,67.87,79.14,70.42,79.33
chocolate-sweep-13539,,finished,-,,,2024-12-07T14:05:30.000Z,37,rdkgmyly,,,,,,superPARK,,0.069183129071203,62,,9,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453,,,pvalue,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,79.68,71.25,78.81
glowing-sweep-5865,,finished,-,,,2024-12-07T05:35:16.000Z,34,rdkgmyly,,,,,,superPARK,,0.0867127003166222,52,,6,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234,,,pvalue,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,78.35,72.92,77.78
denim-sweep-2498,,finished,-,,,2024-12-07T01:42:30.000Z,91,rdkgmyly,,,,,,superPARK,,0.2683599374946888,94,,30,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079,,,pvalue,,,75.92,80.31,68.99,HistGradientBoosting,81.05,68.02,80.03,70.0,79.59
cerulean-sweep-12109,,finished,-,,,2024-12-07T12:30:12.000Z,34,rdkgmyly,,,,,,superPARK,,0.7651905017377579,62,,26,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7539,,,coeff,,,75.92,80.31,68.99,HistGradientBoosting,81.05,68.02,80.89,70.0,79.59
drawn-sweep-9012,,finished,-,,,2024-12-07T09:03:29.000Z,88,rdkgmyly,,,,,,superPARK,,0.2660697391452644,77,,44,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8023,,,coeff,,,75.92,80.36,68.87,HistGradientBoosting,80.89,68.16,78.49,69.58,79.84
eternal-sweep-9064,,finished,-,,,2024-12-07T09:06:25.000Z,106,rdkgmyly,,,,,,superPARK,,0.0551450264285137,94,,48,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438,,,pvalue,,,75.92,80.0,69.74,HistGradientBoosting,82.07,67.18,78.7,72.5,78.04
quiet-sweep-5164,,finished,-,,,2024-12-07T04:50:09.000Z,110,rdkgmyly,,,,,,superPARK,,0.0541037350689106,56,,45,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756,,,pvalue,,,75.92,80.26,69.12,HistGradientBoosting,81.22,67.87,80.38,70.42,79.33
lyric-sweep-984,,finished,-,,,2024-12-06T23:51:04.000Z,68,rdkgmyly,,,,,,superPARK,,0.3661595695227082,21,,26,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7356,,,pvalue,,,75.92,79.62,70.57,HistGradientBoosting,83.33,66.3,77.78,75.42,76.23
classic-sweep-10140,,finished,-,,,2024-12-07T10:19:23.000Z,50,rdkgmyly,,,,,,superPARK,,0.8003114875164946,39,,28,,,,HistGradientBoosting,,,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,,,pvalue,,,75.92,80.16,69.37,HistGradientBoosting,81.55,67.59,80.96,71.25,78.81
serene-sweep-13354,,finished,-,,,2024-12-07T13:53:03.000Z,56,rdkgmyly,,,,,,superPARK,,0.4860747960527616,99,,45,,,,HistGradientBoosting,,,14,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2937,,,coeff,,,75.92,80.81,67.67,HistGradientBoosting,79.5,69.6,80.73,65.83,82.17
lilac-sweep-12271,,finished,-,,,2024-12-07T12:40:16.000Z,62,rdkgmyly,,,,,,superPARK,,0.0519690645438799,54,,12,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6556,,,pvalue,,,75.76,79.73,69.84,HistGradientBoosting,82.37,66.67,80.65,73.33,77.26
breezy-sweep-11485,,finished,-,,,2024-12-07T11:48:49.000Z,76,rdkgmyly,,,,,,superPARK,,0.1881015710499229,14,,22,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113,,,pvalue,,,75.76,79.95,69.35,HistGradientBoosting,81.67,67.19,80.27,71.67,78.29
skilled-sweep-8998,,finished,-,,,2024-12-07T09:02:17.000Z,76,rdkgmyly,,,,,,superPARK,,0.1576252534821201,37,,22,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7424,,,pvalue,,,75.76,79.89,69.48,HistGradientBoosting,81.84,67.05,79.15,72.08,78.04
driven-sweep-1228,,finished,-,,,2024-12-07T00:09:31.000Z,83,rdkgmyly,,,,,,superPARK,,0.40175092168174,52,,27,,,,HistGradientBoosting,,,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758,,,coeff,,,75.76,80.21,68.72,HistGradientBoosting,80.84,67.89,78.72,69.58,79.59
vivid-sweep-13902,,finished,-,,,2024-12-07T14:30:13.000Z,62,rdkgmyly,,,,,,superPARK,,0.0335230288987814,31,,15,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5821,,,coeff,,,75.76,79.89,69.48,HistGradientBoosting,81.84,67.05,80.39,72.08,78.04
kind-sweep-3952,,finished,-,,,2024-12-07T03:30:07.000Z,67,rdkgmyly,,,,,,superPARK,,0.6319638527558648,20,,31,,,,HistGradientBoosting,,,19,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6935,,,pvalue,,,75.76,79.89,69.48,HistGradientBoosting,81.84,67.05,78.74,72.08,78.04
super-sweep-11547,,finished,-,,,2024-12-07T11:52:43.000Z,72,rdkgmyly,,,,,,superPARK,,0.0467668530877947,39,,19,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,,,pvalue,,,75.76,79.79,69.72,HistGradientBoosting,82.19,66.79,80.54,72.92,77.52
floral-sweep-5983,,finished,-,,,2024-12-07T05:43:05.000Z,94,rdkgmyly,,,,,,superPARK,,0.2203086749935948,92,,37,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,pvalue,,,75.76,80.26,68.6,HistGradientBoosting,80.68,68.03,78.74,69.17,79.84
fearless-sweep-4839,,finished,-,,,2024-12-07T04:28:27.000Z,65,rdkgmyly,,,,,,superPARK,,0.4411228388550498,34,,30,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4193,,,coeff,,,75.76,80.1,68.98,HistGradientBoosting,81.17,67.6,79.56,70.42,79.07
playful-sweep-14314,,finished,-,,,2024-12-07T14:57:15.000Z,64,rdkgmyly,,,,,,superPARK,,0.0692963849455167,50,,18,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158,,,pvalue,,,75.76,79.62,70.08,HistGradientBoosting,82.73,66.42,79.15,74.17,76.74
rich-sweep-10480,,finished,-,,,2024-12-07T10:41:42.000Z,62,rdkgmyly,,,,,,superPARK,,0.0527589650911781,19,,12,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820,,,pvalue,,,75.76,79.84,69.6,HistGradientBoosting,82.02,66.92,79.74,72.5,77.78
vocal-sweep-8405,,finished,-,,,2024-12-07T08:23:31.000Z,44,rdkgmyly,,,,,,superPARK,,0.067400826586847,27,,10,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7919,,,pvalue,,,75.76,79.51,70.31,HistGradientBoosting,83.1,66.18,79.75,75.0,76.23
devoted-sweep-10265,,finished,-,,,2024-12-07T10:27:24.000Z,51,rdkgmyly,,,,,,superPARK,,0.0244700365001984,79,,28,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820,,,pvalue,,,75.76,79.62,70.08,HistGradientBoosting,82.73,66.42,79.64,74.17,76.74
